ID,test_type,assessment,age,gender,education_level,raw_score,gameplays_prior,unique_days_prior,gametime_prior,days_since_first_test,ethnicity,pretest_score,delta,english_nativelang,years_edu,edu_cat,imaginary_screensize,eyesight_z
41232,post,AR,57,female,associates or some college,7,422,325,122.23586003333334,71.54166666666667,white,73.62967004333692,3.6202550094480728,yes,12,college,1337,-1.1644437081032
4527,post,AR,55,male,bachelors degree,7,76,57,28.24264875,70,white,93.21971245113882,-15.96978739835383,yes,16,college,1338,-1.5134264558955735
65521,post,AR,57,female,phd,19,245,204,61.97168245,119.75,unspecified,96.35662119210265,18.020202344505137,unspecified,NA,postcollege,1295,0.6689860561939169
38194,post,AR,43,female,associates or some college,12,89,84,19.174660816666666,283.1666666666667,white,83.91638071555967,9.30333173557915,yes,13,college,1310,-0.7288865734006504
55134,post,AR,57,male,high school,14,479,428,221.74688456666667,70,white,93.21971245113882,6.060096665873431,yes,12,hs,1315,-1.202734058817979
62607,post,AR,50,unspecified,unspecified,14,1831,294,439.85341058333336,91.91666666666667,unspecified,138.07987136445922,-38.800062247446974,unspecified,NA,unspecified,1330,0.44338395789858187
36122,post,AR,28,female,masters degree or equivalent,13,140,134,29.261396216666668,71,asian,102.39649297175713,-6.039871779654476,yes,18,postcollege,1318,-0.24657643003829058
54533,post,AR,44,male,masters degree or equivalent,19,524,391,146.2162958,72.79166666666667,white,114.37682353660779,0,yes,18,postcollege,1294,-0.06392872990444831
41189,post,AR,47,female,associates or some college,12,205,171,60.02492665,80.95833333333333,white,90.24743945120954,2.972272999929274,yes,13,college,1336,-0.8958654025581746
18795,post,AR,36,female,unspecified,20,412,267,177.10818355,71.125,white,105.31617807887685,11.978125446854307,no,18,unspecified,1324,0.40971900695422864
3523,post,AR,21,male,associates or some college,14,297,251,79.77246318333333,161.95833333333334,white,108.3885546641786,-9.10874554716635,yes,15,college,1326,-0.6270656839490109
3761,post,AR,50,male,bachelors degree,10,248,160,81.28045820000001,78.5,other,108.3885546641786,-21.347325939493956,yes,16,college,1306,-0.3639432462475224
17785,post,AR,45,female,bachelors degree,21,349,245,85.54061968333333,88.375,white,111.30675057398027,9.028796809257656,yes,17,college,1297,0.6582717771874343
58028,post,AR,48,female,phd,21,1906,913,1032.3698917000002,97.83333333333333,white,99.27980911701225,21.055738266225674,yes,20,postcollege,1310,0.9598956033376527
3591,post,AR,59,male,associates or some college,10,156,148,33.70831835,163,white,87.04122872468464,0,yes,12,college,1336,-1.234862590242685
44097,post,AR,47,female,masters degree or equivalent,16,242,239,75.15615208333334,84.08333333333333,white,96.35662119210265,8.959556886774195,yes,19,postcollege,1314,0.22938546701860668
38386,post,AR,30,female,masters degree or equivalent,17,322,317,70.52091551666666,69.95833333333333,white,114.37682353660779,-5.988268872429188,yes,18,postcollege,1301,-0.1803478226388108
4781,post,AR,47,male,masters degree or equivalent,10,34,33,6.02596725,183,white,99.27980911701225,-12.238580392327606,no,18,postcollege,1333,-0.7483604067977473
6190,post,AR,49,female,bachelors degree,11,404,250,82.3338743,69.70833333333333,white,93.21971245113882,-2.972272999929274,yes,16,college,1311,-1.2124244088601477
33937,post,AR,40,female,bachelors degree,25,173,146,52.12149718333333,69.875,asian,117.29430352573115,14.945400490511531,yes,18,college,1307,1.8516208357443957
13966,post,AR,51,female,masters degree or equivalent,11,363,334,106.40744791666667,70.16666666666667,white,93.21971245113882,-2.972272999929274,yes,16,postcollege,1318,0.2300941272102966
26558,post,AR,34,male,phd,22,137,132,32.48275086666667,69.625,white,120.33554738323792,2.835726147115892,yes,20,postcollege,1324,1.0921590187383248
22186,post,AR,48,female,high school,13,565,387,272.47170401666665,69.58333333333333,white,96.35662119210265,0,yes,10,hs,1322,0.8201810294304488
45250,post,AR,52,female,unspecified,17,1484,470,511.3741421666667,72.95833333333333,white,102.39649297175713,5.992061692421473,yes,12,unspecified,1307,-0.3010433948896207
29507,post,AR,53,female,high school,20,204,159,41.51434093333334,73.79166666666667,white,96.35662119210265,20.9376823336285,yes,12,hs,1305,0.9693117318297311
17392,post,AR,55,female,bachelors degree,14,58,50,11.164653883333333,142.91666666666666,white,96.35662119210265,2.9231879249095982,yes,17,college,1327,0.0721386512340725
48833,post,AR,47,female,associates or some college,4,1201,431,610.0989609333334,70.29166666666667,white,93.21971245113882,-27.356619092611155,yes,13,college,1314,-1.7047249705397625
3928,post,AR,51,female,phd,16,247,237,54.97126986666667,69.16666666666667,black,87.04122872468464,18.274949354192202,yes,20,postcollege,1335,-0.2288041849320872
53398,post,AR,41,male,masters degree or equivalent,24,772,604,284.70333550000004,71.45833333333333,white,114.37682353660779,14.763071228130343,yes,18,postcollege,1309,1.0576070785129108
4350,post,AR,24,male,bachelors degree,17,120,116,24.663235883333336,191.41666666666666,asian,108.3885546641786,0,no,15,college,1297,-0.06768685767078828
22901,post,AR,31,male,associates or some college,21,135,131,26.326495316666666,80.66666666666667,white,111.30675057398027,9.028796809257656,yes,14,college,1324,1.8289834481336642
2977,post,AR,51,female,masters degree or equivalent,9,640,420,221.55968413333335,69.25,asian,90.24743945120954,-6.331058735649876,no,18,postcollege,1339,-0.36543180927457175
47497,post,AR,51,male,high school,10,487,319,170.93184571666666,69.875,hispanic,73.62967004333692,13.411558681347728,no,14,hs,1337,-0.29537737814327947
47282,post,AR,30,female,bachelors degree,13,848,432,378.92106295,69.25,white,83.91638071555967,12.440240476542982,yes,16,college,1322,-0.7751644522334082
57478,post,AR,47,male,masters degree or equivalent,19,297,138,78.01558515,70.375,white,102.39649297175713,11.98033056485066,yes,18,postcollege,1305,0.8589162918592809
38039,post,AR,35,unspecified,high school,11,961,720,290.7012454,70.375,white,90.24743945120954,0,yes,12,hs,1329,-1.7073643091342925
15723,post,AR,46,female,associates or some college,24,494,436,103.77656461666668,90.625,unspecified,114.37682353660779,14.763071228130343,unspecified,NA,college,1292,1.38206576817055
55601,post,AR,49,female,high school,13,367,349,75.97435431666666,70.29166666666667,white,93.21971245113882,3.1369087409638325,yes,12,hs,1329,-0.29885333625906574
29420,post,AR,49,female,masters degree or equivalent,22,163,162,35.96379215,69.66666666666667,white,111.30675057398027,11.864522956373548,yes,16,postcollege,1306,0.14897414531328906
44982,post,AR,26,female,bachelors degree,22,351,307,107.47369056666666,69.58333333333333,white,108.3885546641786,14.782718866175216,yes,16,college,1312,0.9663603264459891
34424,post,AR,26,male,masters degree or equivalent,23,445,342,117.4025914,69.875,white,99.27980911701225,26.857989879181417,yes,19,postcollege,1309,1.0938552190389874
60120,post,AR,27,male,masters degree or equivalent,27,414,396,84.14410600000001,89.875,white,146.10696366801557,-8.027092303556344,yes,17,postcollege,1310,0.9519265894641633
10947,post,AR,41,female,phd,22,219,217,40.02222746666667,330,white,120.33554738323792,2.835726147115892,yes,20,postcollege,1307,1.9631427754594646
39090,post,AR,25,female,bachelors degree,23,816,776,153.66410905,384.2083333333333,white,102.39649297175713,23.74130602443654,yes,16,college,1304,1.0696255340967356
28195,post,AR,43,unspecified,unspecified,22,420,406,101.7469811,76.04166666666667,white,111.30675057398027,11.864522956373548,yes,11,unspecified,1301,0.7485853284992238
18146,post,AR,55,female,some high school,10,81,81,13.6747641,195.91666666666666,white,87.04122872468464,0,yes,10,hs,1336,-0.5682939350206324
36786,post,AR,55,female,unspecified,11,79,66,21.0637362,71.91666666666667,white,90.24743945120954,0,yes,15,unspecified,1305,-0.7957660435244397
32888,post,AR,56,unspecified,associates or some college,9,115,50,23.169462066666664,158.16666666666666,white,62.201578340765224,21.714802374794445,yes,14,college,1340,-1.113123881605746
57798,post,AR,46,male,unspecified,3,186,127,41.9571542,89.875,unspecified,55.22375401516958,6.977824325595641,unspecified,NA,unspecified,1328,-2.53809175437299
46962,post,AR,46,male,masters degree or equivalent,17,202,160,35.527864783333335,85.625,hispanic,102.39649297175713,5.992061692421473,yes,20,postcollege,1325,0.443710399526794
14819,post,AR,37,male,associates or some college,13,120,100,24.591876300000003,69.75,white,96.35662119210265,0,yes,14,college,1302,-0.05127324940537366
13892,post,AR,51,female,bachelors degree,13,596,546,115.62919296666666,70.66666666666667,white,96.35662119210265,0,yes,15,college,1300,-1.6186818496037583
58079,post,AR,21,male,associates or some college,15,23,23,4.130002666666667,159.16666666666666,white,105.31617807887685,-2.9196851071197187,yes,15,college,1327,0.12852085270438537
68953,post,AR,32,male,masters degree or equivalent,14,539,352,134.87606323333333,90,unspecified,108.3885546641786,-9.10874554716635,unspecified,NA,postcollege,1331,-0.6177876439429151
15143,post,AR,43,female,bachelors degree,26,407,402,90.8303353,110.91666666666667,white,123.17127353035382,12.030297221935356,unspecified,16,college,1286,2.1090930243852655
15811,post,AR,25,female,associates or some college,12,536,516,211.43553766666668,69.95833333333333,other,87.04122872468464,6.178483726454175,yes,14,college,1306,-0.5682557357931762
59440,post,AR,56,female,bachelors degree,16,99,76,23.150361583333336,121.45833333333333,white,111.30675057398027,-5.990572495103422,yes,16,college,1329,0.2749295786921813
68000,post,AR,54,female,bachelors degree,6,207,177,46.22155365,111.41666666666667,unspecified,87.04122872468464,-13.411558681347728,unspecified,NA,college,1344,-1.7912342448804583
53368,post,AR,34,female,associates or some college,18,556,373,167.68685446666666,94.54166666666667,white,108.3885546641786,2.9181959098016677,yes,15,college,1302,-0.1216041502542558
55478,post,AR,25,male,bachelors degree,18,235,219,73.74144878333334,92,white,105.31617807887685,5.990572495103422,yes,16,college,1327,0.20702437322245051
30384,post,AR,56,female,masters degree or equivalent,21,89,69,18.774025616666666,138.04166666666666,white,102.39649297175713,17.939054411480797,yes,19,postcollege,1294,-0.30487675927537927
23178,post,AR,54,female,bachelors degree,5,150,104,29.6926598,95.875,unspecified,87.04122872468464,-16.906262922473417,unspecified,NA,college,1338,-2.396310872668031
18608,post,AR,46,male,associates or some college,14,269,202,76.2836642,247.5,white,87.04122872468464,12.238580392327606,yes,15,college,1327,0.043970484048188596
58737,post,AR,59,female,high school,17,658,290,160.04827561666667,70.04166666666667,white,99.27980911701225,9.10874554716635,yes,12,hs,1327,0.2704978043576264
57079,post,AR,28,female,masters degree or equivalent,13,453,376,122.24401358333334,69.625,white,102.39649297175713,-6.039871779654476,yes,18,postcollege,1309,-0.6784517586488706
24990,post,AR,58,female,associates or some college,7,322,316,68.09318533333334,90.41666666666667,white,87.04122872468464,-9.791303671899655,no,13,college,1340,-1.4137570609398267
3374,post,AR,55,male,bachelors degree,11,853,844,205.53307161666666,69.95833333333333,white,99.27980911701225,-9.032369665802705,yes,16,college,1313,-1.3667593205720163
5983,post,AR,55,female,associates or some college,19,19,15,3.8298424333333334,97.83333333333333,white,96.35662119210265,18.020202344505137,yes,16,college,1319,0.7453264016822804
8985,post,AR,58,male,bachelors degree,17,746,487,271.1317116833333,106.95833333333333,white,87.04122872468464,21.347325939493956,unspecified,16,college,1330,0.3051818195706653
53260,post,AR,48,unspecified,unspecified,21,115,49,36.8553138,109.16666666666667,black,114.37682353660779,5.958723846630136,yes,16,unspecified,1325,0.1736336697213993
31296,post,AR,33,male,bachelors degree,24,153,153,30.79304975,77,white,117.29430352573115,11.845591239006978,yes,16,college,1295,1.5986060680727028
68751,post,AR,48,male,masters degree or equivalent,21,328,321,65.26449421666666,102.29166666666667,unspecified,117.29430352573115,3.041243857506771,unspecified,NA,postcollege,1310,1.8006942394194685
17489,post,AR,43,female,bachelors degree,15,1187,1166,180.47303428333333,90.91666666666667,unspecified,99.27980911701225,3.1166838547448776,unspecified,NA,college,1326,-0.34875408744614167
41805,post,AR,53,male,masters degree or equivalent,12,41,40,9.121658,89.08333333333333,white,108.3885546641786,-15.168842213039781,yes,18,postcollege,1330,-0.8180086724148574
47203,post,AR,21,male,associates or some college,27,299,258,89.0942177,70.66666666666667,asian,143.54977942730943,-5.469908062850209,yes,15,college,1277,1.5381628900040385
44127,post,AR,23,female,masters degree or equivalent,17,65,63,13.604272133333334,122.125,white,108.3885546641786,0,yes,18,postcollege,1322,0.21062390957685137
20810,post,AR,56,male,associates or some college,16,333,332,58.04997418333333,89.83333333333333,white,99.27980911701225,6.036368961864596,yes,15,college,1331,-0.32002607166247526
54997,post,AR,52,female,masters degree or equivalent,19,225,102,46.37208141666667,69.33333333333333,white,108.3885546641786,5.988268872429188,yes,18,postcollege,1300,0.6697149075645887
24364,post,AR,53,male,bachelors degree,22,408,350,105.71266335,70.45833333333333,white,111.30675057398027,11.864522956373548,yes,16,college,1314,2.141075413925514
17351,post,AR,47,female,bachelors degree,11,207,177,35.231187733333336,77.95833333333333,white,108.3885546641786,-18.141115212969055,yes,16,college,1336,0.08747290638810407
49707,post,AR,43,male,associates or some college,12,269,193,114.9119915,80,white,93.21971245113882,0,yes,15,college,1304,-1.3073212098957672
49249,post,AR,30,female,bachelors degree,24,743,431,294.9177053,274.125,white,108.3885546641786,20.75134010055953,yes,16,college,1290,0.8954800757713944
46930,post,AR,47,male,associates or some college,8,115,103,18.829823583333333,69.95833333333333,unspecified,83.91638071555967,-3.384704850883722,unspecified,NA,college,1339,-1.0319933340442244
48597,post,AR,53,female,bachelors degree,25,814,447,207.7781861,69.625,white,126.13779899619367,6.101905020049017,yes,17,college,1290,1.7810458528153326
54726,post,AR,40,male,associates or some college,12,196,196,38.307089033333334,71.25,white,90.24743945120954,2.972272999929274,yes,14,college,1333,-0.7616803121775031
28354,post,AR,33,female,masters degree or equivalent,9,133,132,29.04163575,70.08333333333333,white,80.53167586467595,3.384704850883722,yes,20,postcollege,1322,-0.2607356798816961
41678,post,AR,42,female,unspecified,24,252,172,48.806753066666666,80.16666666666667,unspecified,111.30675057398027,17.833144190757864,yes,19,unspecified,1304,1.2643096091962558
16752,post,AR,55,male,masters degree or equivalent,12,96,93,18.259997616666666,69.83333333333333,white,105.31617807887685,-12.096465627738027,yes,16,postcollege,1311,0.49542998715804026
58871,post,AR,43,female,bachelors degree,10,678,451,286.80806268333333,97.83333333333333,asian,93.21971245113882,-6.178483726454175,no,16,college,1329,-0.49071639987913146
19690,post,AR,52,female,bachelors degree,16,429,421,76.9461512,82.25,white,105.31617807887685,0,yes,16,college,1331,-0.5891773728562685
25415,post,AR,37,male,associates or some college,13,741,575,221.53952335,245.91666666666666,white,111.30675057398027,-14.950129381877616,no,12,college,1301,-0.5928119362516403
34385,post,AR,55,female,unspecified,5,557,481,93.63664348333333,157.29166666666666,white,77.24992505278499,-7.1149592505737616,yes,8,unspecified,1328,-1.0845054746526637
55771,post,AR,52,male,bachelors degree,14,34,33,6.288048,73.5,white,90.24743945120954,9.032369665802705,yes,18,college,1297,-0.15152244553103164
45569,post,AR,41,male,associates or some college,11,63,41,27.82267136666667,76.20833333333333,white,96.35662119210265,-6.109181740893106,no,16,college,1309,-0.1943487020127506
59874,post,AR,31,female,bachelors degree,21,755,356,244.05286528333335,69.91666666666667,white,111.30675057398027,9.028796809257656,yes,16,college,1320,0.8707448370229978
50333,post,AR,40,unspecified,unspecified,11,38,38,7.541369083333333,71.95833333333333,hispanic,99.27980911701225,-9.032369665802705,yes,8,unspecified,1318,-0.815579838216849
51098,post,AR,46,male,masters degree or equivalent,12,350,329,95.19260536666667,70.83333333333333,unspecified,87.04122872468464,6.178483726454175,unspecified,NA,postcollege,1328,-1.5930544552778028
32504,post,AR,54,female,masters degree or equivalent,15,467,352,154.26333626666667,73.20833333333333,white,111.30675057398027,-8.91025760222314,yes,20,postcollege,1331,-0.12397609885455389
43812,post,AR,35,female,masters degree or equivalent,18,303,239,68.14326758333334,71,white,96.35662119210265,14.950129381877616,yes,18,postcollege,1290,0.06528957589334285
16321,post,AR,47,male,bachelors degree,16,129,86,21.6987492,92.08333333333333,unspecified,99.27980911701225,6.036368961864596,unspecified,NA,college,1307,-0.5666058880147188
39057,post,AR,58,female,unspecified,15,350,343,82.77809345,69.66666666666667,unspecified,90.24743945120954,12.149053520547582,unspecified,NA,unspecified,1303,-0.562766649059296
60183,post,AR,32,female,associates or some college,14,116,106,26.463094283333334,71.95833333333333,white,102.39649297175713,-3.1166838547448776,yes,13,college,1303,-0.12388657015538343
19447,post,AR,37,unspecified,unspecified,16,317,239,73.66328268333334,72.95833333333333,white,102.39649297175713,2.9196851071197187,yes,13,unspecified,1299,0.5210471242631937
42119,post,AR,52,female,masters degree or equivalent,17,124,88,25.20090735,79.125,white,111.30675057398027,-2.9181959098016677,no,20,postcollege,1311,0.39742738183062815
30943,post,AR,53,female,bachelors degree,10,218,209,54.75671926666667,69.875,white,70.13496580221123,16.906262922473417,yes,16,college,1319,-0.9243637798147785
33012,post,AR,57,female,masters degree or equivalent,18,736,731,118.43986998333334,70.45833333333333,white,105.31617807887685,5.990572495103422,yes,19,postcollege,1307,-0.23678018182032295
14116,post,AR,27,female,bachelors degree,14,1231,892,272.61261766666667,91.25,unspecified,102.39649297175713,-3.1166838547448776,unspecified,NA,college,1306,0.2641143561301009
43105,post,AR,33,female,masters degree or equivalent,13,106,36,27.143953116666665,147.04166666666666,black,87.04122872468464,9.315392467418008,yes,20,postcollege,1314,-0.37413248471192434
69091,post,AR,57,female,high school,12,323,318,70.53921378333334,91.70833333333333,unspecified,102.39649297175713,-9.176780520618308,unspecified,NA,hs,1321,0.18077702425055966
17597,post,AR,42,male,bachelors degree,15,417,356,189.34145943333334,69.20833333333333,other,96.35662119210265,6.039871779654476,yes,16,college,1316,-0.34340057317069206
5274,post,AR,23,female,bachelors degree,16,395,328,81.7063042,433.0416666666667,white,108.3885546641786,-3.072376585301754,yes,16,college,1320,0.19231340825376386
9079,post,AR,31,female,associates or some college,17,537,363,123.2552543,116.83333333333333,white,114.37682353660779,-5.988268872429188,yes,15,college,1308,0.12076813507648478
66398,post,AR,43,male,associates or some college,22,662,341,228.75727378333335,89.25,unspecified,126.13779899619367,-2.966525465839851,unspecified,NA,college,1296,0.9249234680092064
47540,post,AR,48,female,bachelors degree,19,911,440,335.48939086666667,75.875,white,102.39649297175713,11.98033056485066,yes,14,college,1291,0.3020814184218682
32581,post,AR,37,male,associates or some college,11,514,178,174.12324555,199.16666666666666,white,102.39649297175713,-12.149053520547582,yes,12,college,1310,-1.2031272879326038
52355,post,AR,53,female,bachelors degree,17,2078,460,365.79940505,103.04166666666667,white,108.3885546641786,0,yes,17,college,1310,0.11282394802293724
1890,post,AR,58,unspecified,associates or some college,16,569,487,127.11731061666667,89.66666666666667,unspecified,99.27980911701225,6.036368961864596,unspecified,NA,college,1313,0.34716371292116227
66802,post,AR,54,female,phd,9,345,284,98.64287035000001,93.04166666666667,unspecified,102.39649297175713,-18.480112256197458,unspecified,NA,postcollege,1327,-0.011493780312291445
1652,post,AR,22,female,bachelors degree,15,571,477,178.172009,70.04166666666667,white,99.27980911701225,3.1166838547448776,yes,16,college,1325,-0.28910821274016546
39761,post,AR,56,female,masters degree or equivalent,16,739,392,224.85018703333336,69.91666666666667,white,93.21971245113882,12.096465627738027,yes,17,postcollege,1311,-0.8666214369389017
38126,post,AR,36,female,bachelors degree,16,109,99,16.2155745,77.875,unspecified,114.37682353660779,-9.060645457730942,unspecified,NA,college,1313,-0.05041700710951276
11827,post,AR,29,female,masters degree or equivalent,14,105,97,24.40145405,325.9166666666667,white,102.39649297175713,-3.1166838547448776,yes,20,postcollege,1330,-0.006976511473737696
3448,post,AR,57,female,masters degree or equivalent,12,2346,1104,904.6429621166667,86.45833333333333,asian,90.24743945120954,2.972272999929274,no,16,postcollege,1315,0.6146888503442433
7072,post,AR,58,female,bachelors degree,24,2765,605,825.54483095,89.75,unspecified,123.17127353035382,5.968621234384315,unspecified,NA,college,1320,2.0130064248290678
31513,post,AR,50,female,associates or some college,12,119,117,25.564744483333335,420,white,111.30675057398027,-18.08703812284145,unspecified,14,college,1301,-0.8499292654612766
53284,post,AR,50,male,associates or some college,18,237,161,45.97319246666667,71.04166666666667,white,99.27980911701225,12.026941456968018,yes,15,college,1324,0.9166198202610374
23637,post,AR,45,male,bachelors degree,18,72,59,17.856060566666667,71.95833333333333,white,96.35662119210265,14.950129381877616,yes,16,college,1298,0.4847609143104624
61631,post,AR,25,female,bachelors degree,9,298,205,68.05286655,85.41666666666667,asian,90.24743945120954,-6.331058735649876,no,16,college,1340,-1.381405305496908
35498,post,AR,59,male,high school,8,103,100,18.269195516666667,73.83333333333333,white,77.24992505278499,3.2817508118909586,unspecified,12,hs,1320,-2.167349987152982
30877,post,AR,57,male,bachelors degree,18,319,302,58.20618635,71.875,white,111.30675057398027,0,yes,16,college,1317,0.21598837565071774
66606,post,AR,54,female,high school,6,435,389,173.17126438333335,89.95833333333333,unspecified,77.24992505278499,-3.6202550094480728,unspecified,NA,hs,1320,-2.599294836771746
28890,post,AR,59,female,associates or some college,18,1830,307,564.0823801333333,70.16666666666667,white,108.3885546641786,2.9181959098016677,yes,14,college,1326,0.39909468475028387
29722,post,AR,56,female,bachelors degree,13,381,267,146.4634493,93.08333333333333,white,96.35662119210265,0,yes,16,college,1321,0.639658398328126
23385,post,AR,31,male,masters degree or equivalent,16,526,469,146.38818558333332,93.08333333333333,unspecified,93.21971245113882,12.096465627738027,unspecified,NA,postcollege,1330,0.7860568588830985
20437,post,AR,55,female,bachelors degree,11,1067,711,304.8560741333333,70.58333333333333,white,87.04122872468464,3.206210726524901,yes,18,college,1322,-2.1024265181303288
17292,post,AR,55,female,bachelors degree,14,980,561,229.91513066666667,99,white,102.39649297175713,-3.1166838547448776,yes,16,college,1316,-0.3891395277147608
60716,post,AR,47,male,high school,18,764,448,393.98041385,70,white,114.37682353660779,-3.0700729626275205,yes,12,hs,1312,0.6938260079558981
19173,post,AR,57,female,high school,17,397,380,118.258351,69.875,white,93.21971245113882,15.168842213039781,yes,12,hs,1325,0.731679211912524
37090,post,AR,44,male,bachelors degree,13,394,282,96.12127083333334,69.91666666666667,white,93.21971245113882,3.1369087409638325,yes,16,college,1333,-0.6309715694389637
13967,post,AR,54,male,bachelors degree,14,1544,1494,241.79476353333334,90.41666666666667,unspecified,99.27980911701225,0,unspecified,NA,college,1311,-0.31175512506820663
1925,post,AR,49,female,masters degree or equivalent,12,226,217,51.834260883333336,70.91666666666667,white,96.35662119210265,-3.1369087409638325,yes,20,postcollege,1308,-1.5787431146146906
31319,post,AR,24,male,bachelors degree,10,409,318,134.31481843333333,69.83333333333333,white,83.91638071555967,3.1248480091249746,yes,16,college,1301,-1.3056635514832882
33074,post,AR,40,female,associates or some college,12,121,121,25.317707583333334,70,white,77.24992505278499,15.96978739835383,yes,15,college,1311,-1.2378815276446982
67721,post,AR,23,female,high school,8,372,360,85.61929615,102.83333333333333,unspecified,77.24992505278499,3.2817508118909586,unspecified,NA,hs,1338,-1.5174879797163292
21421,post,AR,21,female,associates or some college,16,412,325,85.55938511666668,71.75,asian,90.24743945120954,15.068738627667301,yes,15,college,1306,-0.2537044632483803
36261,post,AR,26,female,bachelors degree,17,641,310,144.13888358333335,96.125,pacific_islander,102.39649297175713,5.992061692421473,yes,16,college,1317,0.6364595612085494
60509,post,AR,46,male,high school,14,40,31,7.88425235,177.04166666666666,white,93.21971245113882,6.060096665873431,yes,12,hs,1326,-1.1255781014830144
46331,post,AR,46,male,masters degree or equivalent,26,241,240,52.96291146666667,69.16666666666667,white,135.20157075228917,0,yes,17,postcollege,1312,0.7046927069425549
3283,post,AR,37,male,associates or some college,9,478,462,75.43796656666667,72.08333333333333,pacific_islander,83.91638071555967,0,yes,14,college,1319,-0.7104002313656221
66161,post,AR,50,female,masters degree or equivalent,18,451,425,96.93710146666666,90.95833333333333,unspecified,87.04122872468464,24.265521849295624,unspecified,NA,postcollege,1313,0.34997531339628973
63518,post,AR,35,female,masters degree or equivalent,20,380,352,93.83691515,90.58333333333333,white,120.33554738323792,-3.041243857506771,yes,20,postcollege,1288,0.777077098961525
56614,post,AR,53,male,bachelors degree,13,287,258,63.4366731,69.625,white,96.35662119210265,0,yes,16,college,1331,-1.977572132507653
32540,post,AR,26,female,associates or some college,13,256,226,97.86584053333334,83.125,white,83.91638071555967,12.440240476542982,yes,14,college,1324,-0.42230494084229203
31844,post,AR,31,male,masters degree or equivalent,18,138,93,88.62090406666667,175.91666666666666,white,123.17127353035382,-11.864522956373548,yes,20,postcollege,1296,0.951241718265606
11047,post,AR,32,male,masters degree or equivalent,25,135,78,40.06139433333333,176.91666666666666,white,120.33554738323792,11.90415663300476,yes,20,postcollege,1317,1.8186052010406162
28494,post,AR,35,male,some high school,20,247,233,54.94760336666667,107.45833333333333,white,108.3885546641786,8.905748861552553,yes,13,hs,1296,-0.1494201335618546
33533,post,AR,52,male,masters degree or equivalent,13,401,286,89.14150596666667,104.04166666666667,pacific_islander,99.27980911701225,-2.9231879249095982,yes,18,postcollege,1334,0.3299645333582689
61196,post,AR,51,female,associates or some college,15,1006,472,395.86864398333336,70.66666666666667,white,99.27980911701225,3.1166838547448776,yes,14,college,1322,0.12547598567077392
50607,post,AR,25,male,associates or some college,16,691,520,374.12998361666666,71.16666666666667,white,105.31617807887685,0,yes,13,college,1313,-0.27510977272070364
2951,post,AR,59,female,associates or some college,16,247,239,44.23270876666667,91.375,unspecified,105.31617807887685,0,unspecified,NA,college,1296,-0.17014821744021502
19427,post,AR,37,female,masters degree or equivalent,14,565,372,133.7123335,70.04166666666667,white,102.39649297175713,-3.1166838547448776,yes,18,postcollege,1328,-1.3668585305916283
18903,post,AR,49,female,masters degree or equivalent,23,998,317,437.2241464333334,70.08333333333333,white,120.33554738323792,5.802251612955743,no,17,postcollege,1299,1.3620675621816734
62496,post,AR,48,female,associates or some college,15,550,278,191.70539311666667,69.91666666666667,white,111.30675057398027,-8.91025760222314,yes,14,college,1333,0.008582414485976658
60279,post,AR,48,female,associates or some college,13,867,677,218.42779916666666,146.25,white,83.91638071555967,12.440240476542982,yes,12,college,1321,-0.34047969591472743
32320,post,AR,56,female,bachelors degree,24,81,79,18.39161215,69.375,white,126.13779899619367,3.0020957685444642,yes,18,college,1301,1.2038582945858156
36378,post,AR,59,female,associates or some college,17,625,374,171.65867633333335,81.16666666666667,white,93.21971245113882,15.168842213039781,yes,14,college,1326,0.6717915681028466
53267,post,AR,54,female,masters degree or equivalent,18,115,88,34.15440985,224.875,white,126.13779899619367,-14.8310484222134,yes,19,postcollege,1318,0.48512708357526607
36464,post,AR,41,unspecified,unspecified,15,204,133,57.25423115,72.25,white,111.30675057398027,-8.91025760222314,yes,17,unspecified,1296,0.3273010924199465
66791,post,AR,24,female,masters degree or equivalent,10,1274,762,621.6205509333333,99.66666666666667,unspecified,111.30675057398027,-24.265521849295624,unspecified,NA,postcollege,1333,-1.6210165535661922
24771,post,AR,34,male,associates or some college,21,358,291,119.36399468333333,70.625,white,117.29430352573115,3.041243857506771,yes,12,college,1298,0.4758311992715573
25321,post,AR,37,female,unspecified,18,234,222,49.063819800000005,75.875,white,111.30675057398027,0,yes,12,unspecified,1293,0.050827305754583996
63796,post,AR,51,male,masters degree or equivalent,17,213,204,45.065166483333336,90.79166666666667,unspecified,114.37682353660779,-5.988268872429188,unspecified,NA,postcollege,1328,0.21223743803126408
7553,post,AR,47,male,masters degree or equivalent,14,443,420,91.028241,157.29166666666666,white,93.21971245113882,6.060096665873431,unspecified,18,postcollege,1311,-0.829645435200509
5218,post,AR,59,female,associates or some college,9,332,297,70.50738983333333,94.95833333333333,unspecified,83.91638071555967,0,unspecified,NA,college,1311,-0.17434247014345663
39047,post,AR,16,female,associates or some college,6,1167,401,351.50530605,71.16666666666667,white,73.62967004333692,0,yes,11,college,1339,-1.8822750777252628
63537,post,AR,55,male,masters degree or equivalent,18,188,182,43.391881033333334,91,asian,108.3885546641786,2.9181959098016677,yes,18,postcollege,1308,0.2337972004353436
8757,post,AR,21,female,high school,27,1284,971,464.14258605000003,170.54166666666666,white,135.20157075228917,2.878300612170051,yes,13,hs,1289,1.7814866811014498
