ID,test_type,assessment,age,gender,education_level,raw_score,gameplays_prior,unique_days_prior,gametime_prior,days_since_first_test,ethnicity,pretest_score,delta,english_nativelang,years_edu
12912,post,AR,42,male,bachelors degree,14,303,298,61.411356133333335,73,white,87.04122872468464,12.238580392327606,yes,16
57727,post,AR,50,female,masters degree or equivalent,22,371,368,73.36746118333333,69.95833333333333,white,129.13989476473813,-5.968621234384315,yes,18
43389,post,AR,56,male,bachelors degree,15,32,29,6.742604583333333,76.16666666666667,white,102.39649297175713,0,yes,16
35080,post,AR,45,female,bachelors degree,18,341,314,76.95280296666667,69.875,white,102.39649297175713,8.91025760222314,yes,16
41586,post,AR,25,female,masters degree or equivalent,23,319,248,87.77271296666667,70.75,white,114.37682353660779,11.760975459585879,yes,18
54748,post,AR,49,male,associates or some college,15,167,164,34.7549873,71.25,white,99.27980911701225,3.1166838547448776,yes,12
35607,post,AR,18,female,high school,11,157,150,32.83478365,74.95833333333333,white,73.62967004333692,16.61776940787263,yes,12
7875,post,AR,36,female,associates or some college,16,657,605,149.44146141666667,71.91666666666667,white,99.27980911701225,6.036368961864596,yes,13
5222,post,AR,53,male,associates or some college,20,132,131,24.8790235,70,white,117.29430352573115,0,yes,15
66216,post,AR,54,female,masters degree or equivalent,24,141,137,30.442921316666666,92.875,unspecified,117.29430352573115,11.845591239006978,unspecified,NA
5907,post,AR,56,male,masters degree or equivalent,13,106,105,18.605761416666667,73.20833333333333,white,83.91638071555967,12.440240476542982,yes,19
28342,post,AR,43,female,bachelors degree,15,1363,510,400.77181278333336,152.08333333333334,unspecified,93.21971245113882,9.176780520618308,unspecified,NA
41708,post,AR,24,unspecified,unspecified,19,280,260,73.13672825,70.25,white,123.17127353035382,-8.794449993746028,yes,16
50344,post,AR,37,female,bachelors degree,19,506,391,83.81422143333333,147.875,white,111.30675057398027,3.0700729626275205,yes,16
8060,post,AR,26,female,associates or some college,14,944,671,788.4173636666667,158.83333333333334,white,96.35662119210265,2.9231879249095982,yes,15
34123,post,AR,47,female,masters degree or equivalent,13,220,204,57.47033631666667,71.125,white,96.35662119210265,0,no,20
39128,post,AR,42,male,bachelors degree,26,79,75,14.254286283333334,69.79166666666667,unspecified,120.33554738323792,14.866023369051248,unspecified,NA
3657,post,AR,43,male,masters degree or equivalent,10,183,55,34.145880383333335,69.75,hispanic,99.27980911701225,-12.238580392327606,yes,18
28004,post,AR,57,female,associates or some college,15,156,87,26.969626166666668,200.04166666666666,white,87.04122872468464,15.355264247072483,yes,14
5798,post,AR,51,female,masters degree or equivalent,23,1953,1873,416.70550283333336,90.20833333333333,unspecified,120.33554738323792,5.802251612955743,unspecified,NA
35172,post,AR,45,female,high school,11,292,233,64.24422676666667,70.91666666666667,white,96.35662119210265,-6.109181740893106,yes,10
57954,post,AR,47,female,associates or some college,18,2135,585,527.3225662333334,91.875,white,111.30675057398027,0,yes,15
39622,post,AR,34,female,associates or some college,21,133,133,25.144196366666666,72.125,white,111.30675057398027,9.028796809257656,unspecified,16
32641,post,AR,24,male,bachelors degree,15,434,255,140.61628671666668,70.95833333333333,white,105.31617807887685,-2.9196851071197187,yes,16
3997,post,AR,58,female,associates or some college,11,1704,666,573.8364984333333,70.08333333333333,unspecified,93.21971245113882,-2.972272999929274,unspecified,NA
13649,post,AR,34,male,masters degree or equivalent,30,3141,1826,762.39171835,90,unspecified,138.07987136445922,8.027092303556344,unspecified,NA
63693,post,AR,40,male,associates or some college,17,1288,1000,614.9071830333334,90.625,white,111.30675057398027,-2.9181959098016677,yes,14
40026,post,AR,27,female,bachelors degree,21,1184,549,434.16260853333335,69.125,white,108.3885546641786,11.946992719059324,yes,16
15601,post,AR,49,unspecified,unspecified,12,403,375,129.96639118333334,69.70833333333333,asian,87.04122872468464,6.178483726454175,no,18
28516,post,AR,43,female,associates or some college,9,246,240,62.18592085,72.91666666666667,white,83.91638071555967,0,yes,13
51716,post,AR,26,male,masters degree or equivalent,19,410,256,104.99547776666667,75.5,unspecified,96.35662119210265,18.020202344505137,unspecified,NA
20761,post,AR,48,female,bachelors degree,13,395,364,89.75447565,122.41666666666667,white,105.31617807887685,-8.959556886774195,yes,17
2178,post,AR,46,male,bachelors degree,18,675,591,244.86069428333334,69.83333333333333,white,105.31617807887685,5.990572495103422,yes,17
12320,post,AR,44,female,associates or some college,17,376,234,137.54001056666667,70,white,114.37682353660779,-5.988268872429188,yes,12
56081,post,AR,48,female,bachelors degree,23,246,226,40.36833333333333,72.95833333333333,white,123.17127353035382,2.966525465839851,yes,16
17467,post,AR,28,female,bachelors degree,19,1235,1201,218.55800643333333,70.04166666666667,white,108.3885546641786,5.988268872429188,yes,18
19468,post,AR,50,female,bachelors degree,16,1172,522,496.4037017666667,94.375,unspecified,108.3885546641786,-3.072376585301754,unspecified,NA
15840,post,AR,52,female,associates or some college,17,526,483,90.1538738,106.125,white,105.31617807887685,3.072376585301754,yes,12
57819,post,AR,55,female,associates or some college,17,281,262,69.74548293333334,69.79166666666667,white,108.3885546641786,0,yes,16
28683,post,AR,48,female,bachelors degree,14,880,405,271.60747430000004,70.04166666666667,white,93.21971245113882,6.060096665873431,yes,18
12282,post,AR,18,female,some high school,11,196,148,64.08623081666667,346.5,black,114.37682353660779,-24.129384085398243,yes,12
13456,post,AR,42,male,unspecified,15,554,484,165.38632988333333,86,white,105.31617807887685,-2.9196851071197187,unspecified,11
67202,post,AR,59,female,associates or some college,9,378,356,84.85471275,105.79166666666667,unspecified,83.91638071555967,0,unspecified,NA
57940,post,AR,44,female,associates or some college,23,1032,507,400.63416108333337,72.66666666666667,white,123.17127353035382,2.966525465839851,yes,14
609,post,AR,55,male,masters degree or equivalent,17,285,280,60.42648985,76.125,white,114.37682353660779,-5.988268872429188,yes,18
10342,post,AR,36,female,masters degree or equivalent,18,623,370,210.819767,70.83333333333333,white,114.37682353660779,-3.0700729626275205,yes,20
4,post,AR,33,female,masters degree or equivalent,25,334,189,80.08844186666667,73.04166666666667,white,126.13779899619367,6.101905020049017,yes,17
39281,post,AR,45,male,bachelors degree,19,521,513,107.83880156666667,203.91666666666666,white,114.37682353660779,0,yes,20
29571,post,AR,59,female,bachelors degree,19,110,109,23.417942766666666,72,white,105.31617807887685,9.060645457730942,yes,14
18518,post,AR,57,female,high school,16,288,283,54.895943833333334,70.41666666666667,white,105.31617807887685,0,yes,13
38109,post,AR,56,unspecified,masters degree or equivalent,13,86,77,19.6765379,77.04166666666667,unspecified,96.35662119210265,0,yes,20
19442,post,AR,48,female,bachelors degree,19,63,61,12.572653916666667,69.125,unspecified,96.35662119210265,18.020202344505137,unspecified,NA
48980,post,AR,55,male,high school,12,159,159,31.6615988,91,unspecified,99.27980911701225,-6.060096665873431,unspecified,NA
66236,post,AR,38,male,associates or some college,20,643,285,178.95449118333335,90,unspecified,111.30675057398027,5.987552951750885,unspecified,NA
22280,post,AR,16,male,some high school,18,560,457,178.23781386666667,91.125,white,99.27980911701225,12.026941456968018,yes,10
50567,post,AR,49,female,high school,19,240,240,45.82978408333334,69.95833333333333,white,111.30675057398027,3.0700729626275205,yes,13
18511,post,AR,51,male,bachelors degree,12,241,158,46.33212983333333,74.83333333333333,white,96.35662119210265,-3.1369087409638325,yes,16
48341,post,AR,56,female,associates or some college,19,112,81,23.6574959,260,white,111.30675057398027,3.0700729626275205,yes,13
44417,post,AR,30,male,bachelors degree,7,214,204,46.880582000000004,74.04166666666667,white,87.04122872468464,-9.791303671899655,yes,16
40684,post,AR,58,female,some high school,21,1610,807,1256.57865795,132.04166666666666,white,117.29430352573115,3.041243857506771,yes,10
28147,post,AR,57,female,associates or some college,7,107,93,25.1946011,73.33333333333333,white,77.24992505278499,0,yes,15
4277,post,AR,41,female,high school,9,937,413,334.1358382,103.04166666666667,unspecified,80.53167586467595,3.384704850883722,unspecified,NA
52837,post,AR,46,male,high school,19,466,391,130.17222836666667,70.70833333333333,white,96.35662119210265,18.020202344505137,yes,12
13047,post,AR,34,male,masters degree or equivalent,23,520,460,108.46173981666668,70,white,132.23970401624268,-6.101905020049017,yes,18
34006,post,AR,59,female,bachelors degree,18,451,271,219.4619667,71.83333333333333,white,102.39649297175713,8.91025760222314,yes,16
37014,post,AR,54,female,some high school,9,6501,1053,1533.6404573333334,244.29166666666666,white,90.24743945120954,-6.331058735649876,yes,12
46862,post,AR,48,female,associates or some college,13,329,155,120.40873968333334,82.5,white,77.24992505278499,19.106696139317663,yes,14
54899,post,AR,22,male,unspecified,10,77,74,22.175822166666666,94.66666666666667,white,70.13496580221123,16.906262922473417,yes,13
38695,post,AR,50,female,bachelors degree,24,101,96,21.095686833333335,77.95833333333333,white,123.17127353035382,5.968621234384315,yes,16
27193,post,AR,28,male,bachelors degree,27,401,267,106.63888678333333,73.45833333333333,other,153.9472720308991,-15.867400666439863,yes,16
46693,post,AR,58,female,unspecified,18,792,401,199.22558128333336,69.66666666666667,white,114.37682353660779,-3.0700729626275205,yes,14
57438,post,AR,47,female,masters degree or equivalent,19,249,235,60.35627721666667,71.875,white,96.35662119210265,18.020202344505137,yes,20
13865,post,AR,36,male,bachelors degree,13,11,11,2.0377166333333334,376.7083333333333,unspecified,73.62967004333692,22.726951148765735,unspecified,NA
64986,post,AR,56,male,associates or some college,17,1198,556,343.4820222166667,90,unspecified,93.21971245113882,15.168842213039781,unspecified,NA
64345,post,AR,28,female,high school,7,47,46,13.914765633333333,184.75,unspecified,77.24992505278499,0,unspecified,NA
37382,post,AR,36,male,associates or some college,20,887,324,176.36437978333333,69.95833333333333,white,93.21971245113882,24.074591074592334,yes,12
39923,post,AR,40,female,associates or some college,19,94,88,18.3122205,110.70833333333333,white,87.04122872468464,27.335594811923144,yes,12
20185,post,AR,36,male,associates or some college,18,240,229,51.55143041666667,70.91666666666667,white,96.35662119210265,14.950129381877616,yes,13
56023,post,AR,57,female,associates or some college,9,170,164,35.86730285,69.79166666666667,white,80.53167586467595,3.384704850883722,yes,13
20862,post,AR,49,female,masters degree or equivalent,16,531,475,152.25802301666667,71.33333333333333,white,99.27980911701225,6.036368961864596,yes,19
58326,post,AR,53,female,bachelors degree,9,150,146,28.01217876666667,74.91666666666667,white,77.24992505278499,6.6664556627746805,yes,16
13074,post,AR,41,male,bachelors degree,18,988,825,261.95186455000004,70.66666666666667,white,114.37682353660779,-3.0700729626275205,yes,16
24281,post,AR,33,female,associates or some college,19,570,329,197.74516046666668,70.54166666666667,white,117.29430352573115,-2.9174799891233647,yes,14
26119,post,AR,34,female,masters degree or equivalent,21,401,328,112.15393191666666,72.04166666666667,white,117.29430352573115,3.041243857506771,yes,19
51764,post,AR,53,male,some high school,12,385,367,87.9386395,71.5,white,96.35662119210265,-3.1369087409638325,yes,11
6266,post,AR,38,female,associates or some college,20,42,37,9.363495466666667,181.08333333333334,white,120.33554738323792,-3.041243857506771,yes,13
29397,post,AR,27,female,bachelors degree,19,137,133,31.266959716666666,70,white,117.29430352573115,-2.9174799891233647,yes,16
26129,post,AR,34,female,bachelors degree,22,66,65,10.18936575,112.08333333333333,white,126.13779899619367,-2.966525465839851,yes,16
54395,post,AR,59,female,associates or some college,18,348,232,93.20756193333334,69.33333333333333,white,108.3885546641786,2.9181959098016677,yes,13
56130,post,AR,58,male,phd,20,873,577,320.8046761666667,70.95833333333333,white,114.37682353660779,2.9174799891233647,yes,19
66352,post,AR,38,female,bachelors degree,12,595,517,136.5666955,90,unspecified,117.29430352573115,-24.074591074592334,unspecified,NA
10258,post,AR,50,male,high school,11,326,323,65.755692,242.45833333333334,white,90.24743945120954,0,yes,12
29380,post,AR,24,unspecified,unspecified,15,107,84,33.10214641666667,206.75,white,114.37682353660779,-11.98033056485066,yes,16
7586,post,AR,56,male,masters degree or equivalent,18,2269,1945,497.9412689833334,92.04166666666667,unspecified,111.30675057398027,0,unspecified,NA
38543,post,AR,38,male,bachelors degree,16,477,218,101.5389255,130.08333333333334,white,111.30675057398027,-5.990572495103422,yes,16
63385,post,AR,37,female,associates or some college,15,280,250,87.33649716666667,125.83333333333333,white,102.39649297175713,0,yes,14
31469,post,AR,33,female,masters degree or equivalent,19,120,115,29.0862297,129.95833333333334,unspecified,117.29430352573115,-2.9174799891233647,unspecified,NA
19727,post,AR,33,female,bachelors degree,30,62,60,11.79274825,69.54166666666667,white,135.20157075228917,10.905392915726395,yes,16
54954,post,AR,22,female,bachelors degree,13,330,251,127.21053003333334,73.45833333333333,white,90.24743945120954,6.109181740893106,yes,16
8244,post,AR,34,male,associates or some college,19,1191,1101,206.881544,82.91666666666667,white,111.30675057398027,3.0700729626275205,yes,15
7249,post,AR,57,female,associates or some college,3,247,240,50.0491511,71.25,white,83.91638071555967,-21.714802374794445,yes,16
6427,post,AR,28,male,bachelors degree,21,772,708,177.54206556666668,71.91666666666667,white,120.33554738323792,0,no,16
27067,post,AR,29,male,associates or some college,18,471,363,143.84887725000002,79.54166666666667,black,90.24743945120954,21.059311122770723,yes,13
67455,post,AR,38,female,unspecified,24,1225,783,318.0460196,99.91666666666667,unspecified,117.29430352573115,11.845591239006978,unspecified,NA
43341,post,AR,55,female,bachelors degree,11,257,224,57.851405666666665,70.375,white,93.21971245113882,-2.972272999929274,no,16
54445,post,AR,47,female,masters degree or equivalent,19,303,262,83.91205345,70.5,white,99.27980911701225,15.097014419595538,yes,18
54405,post,AR,57,female,masters degree or equivalent,20,453,441,92.59569038333333,148.75,white,102.39649297175713,14.897810553974026,yes,16
10346,post,AR,51,female,associates or some college,9,688,515,173.92461041666667,90.04166666666667,white,99.27980911701225,-15.36342840145258,yes,12
62601,post,AR,30,female,phd,17,217,213,44.1125865,69.95833333333333,white,99.27980911701225,9.10874554716635,yes,20
